82,64,0,39
81,64,13,82
81,64,82,85
82,63,97,79
82,64,97,84
82,64,99,98
82,63,94,101
81,63,92,101
81,62,93,99
81,61,92,95
81,60,89,91
81,60,88,93
81,58,89,96
81,59,89,92
81,58,87,89
81,58,87,89
81,58,89,91
81,57,87,87
81,56,91,93
80,56,92,93
80,56,89,89
80,55,88,88
80,55,88,92
80,55,91,92
80,54,92,90
80,53,91,64
80,53,98,51
80,54,99,51
80,54,93,19
81,55,96,19
81,56,97,8
81,57,94,7
81,59,90,37
81,60,91,77
81,60,86,91
80,60,86,97
81,60,89,95
80,60,92,91
81,60,92,90
81,59,94,93
81,59,96,88
81,58,92,88
81,57,92,91
81,56,95,90
81,55,92,88
80,55,88,88
80,52,86,88
80,49,93,59
80,47,97,40
80,46,100,17
80,46,98,17
81,46,95,7
80,47,97,7
80,48,98,7
81,50,95,2
81,52,98,2
81,57,99,0
81,56,97,0
81,59,95,3
81,60,95,66
81,61,97,75
81,61,90,91
81,61,92,94
81,61,92,90
81,61,91,91
81,61,91,93
82,60,95,89
82,59,92,90
83,57,92,91
83,57,95,89
82,54,94,88
82,50,95,60
81,49,99,51
81,47,99,37
81,45,97,11
81,44,99,3
81,45,99,3
80,47,100,0
81,49,98,0
82,52,98,-2
82,57,98,-2
82,60,98,0
82,62,99,2
81,63,100,31
81,62,94,80
81,62,90,96
81,62,90,98
81,62,90,97
81,61,87,92
80,60,90,92
81,60,93,93
81,57,91,88
81,56,89,87
82,53,93,90
82,51,99,59
82,45,99,59
82,40,100,59
81,37,101,21
81,36,95,21
81,35,98,8
81,35,100,8
81,36,98,3
81,36,98,3
81,43,99,3
81,43,99,3
82,49,97,0
82,51,98,0
81,54,97,0
81,58,98,0
81,59,99,12
82,61,93,76
81,61,92,95
81,61,93,99
81,60,91,95
81,60,90,95
80,59,92,91
81,59,94,87
81,57,91,88
81,57,92,90
81,55,93,89
81,53,93,87
81,48,91,73
81,45,97,60
81,40,99,60
81,39,101,22
81,37,99,22
81,37,99,9
81,38,98,9
81,38,94,3
81,39,96,3
82,39,97,3
81,47,93,3
81,48,96,0
82,51,99,0
82,55,98,0
82,57,100,0
81,58,103,0
81,60,98,3
81,61,94,17
81,61,93,73
82,61,93,96
81,61,90,98
82,60,91,98
82,61,92,92
82,60,91,89
82,59,93,91
81,58,95,91
81,56,92,88
82,52,91,88
82,49,94,90
82,43,95,69
82,38,96,57
82,35,99,57
82,33,99,20
82,32,96,20
82,31,96,8
81,31,99,8
82,31,97,3
81,33,95,3
82,36,98,0
82,39,97,0
82,42,96,0
82,42,99,0
82,47,102,0
82,52,101,0
82,52,99,0
82,56,101,0
82,58,98,0
81,59,96,3
81,61,96,20
81,61,93,78
81,61,89,93
82,62,92,95
82,61,92,95
82,61,88,95
82,60,91,88
82,57,97,86
82,52,96,87
82,52,95,88
82,47,95,69
82,41,98,69
82,36,99,38
82,33,97,38
81,32,96,15
82,30,93,15
83,27,96,7
83,27,98,7
83,27,97,2
83,26,97,2
82,31,99,0
82,32,98,0
82,33,97,0
83,36,99,0
82,38,100,0
82,39,97,0
82,41,99,0
82,43,101,0
82,43,101,0
82,44,101,0
83,48,103,0
82,50,100,0
82,51,100,0
82,53,98,0
83,53,98,0
82,54,98,0
82,55,96,0
82,55,97,0
82,55,99,0
81,55,101,0
81,56,103,0
81,56,97,8
82,56,95,58
82,55,92,90
82,53,91,95
82,50,96,86
82,49,98,51
82,47,96,40
82,42,98,16
82,37,101,16
82,34,101,16
82,33,102,7
82,33,105,7
81,35,98,3
81,38,96,3
80,41,99,0
81,41,98,0
81,41,99,0
80,43,102,0
80,42,102,0
80,44,100,0
81,46,99,0
82,46,100,0
82,47,97,0
81,48,101,0
81,48,104,0
81,49,102,0
81,49,102,0
81,50,102,0
81,50,97,0
80,51,99,0
80,50,103,0
79,50,98,0
79,51,99,0
78,51,100,0
78,51,95,0
77,51,96,0
78,51,98,0
77,51,96,0
77,51,98,0
77,51,103,0
76,51,96,0
76,51,99,0
76,50,101,0
76,51,102,0
75,51,100,0
75,52,102,0
73,52,98,0
72,53,100,0
71,53,102,0
71,53,98,0
70,52,100,0
70,52,102,0
70,51,96,0
70,51,99,0
69,51,102,0
70,51,99,0
70,51,101,0
69,50,103,0
68,50,100,0
69,49,100,0
69,49,101,0
68,50,98,0
68,51,99,0
67,50,102,0
68,51,101,0
68,50,99,0
69,50,100,0
68,50,97,0
67,50,99,0
67,51,100,0
68,51,98,0
69,51,96,0
70,51,98,0
71,51,101,0
71,51,98,0
71,52,100,0
72,52,101,0
73,53,97,0
73,53,99,0
72,53,101,0
72,54,101,0
73,55,101,0
72,56,104,0
72,58,96,3
73,58,92,47
75,58,91,89
77,57,91,94
79,57,93,97
80,56,97,98
81,56,92,93
81,57,90,90
82,59,92,92
82,60,92,88
