81,64,0,6
81,64,22,31
81,64,63,83
80,64,78,98
80,64,79,96
81,64,77,87
82,64,87,84
82,64,95,90
82,64,102,95
81,64,102,94
82,64,99,93
81,64,90,93
81,64,89,89
81,64,89,86
81,64,90,89
81,64,92,90
80,64,90,87
80,64,93,91
80,64,91,90
80,64,89,89
79,64,92,88
79,64,90,91
80,63,88,91
80,63,91,92
80,62,94,93
80,62,91,93
80,62,89,88
80,62,90,87
80,61,91,91
81,61,87,90
82,61,89,89
81,60,93,91
81,60,91,93
81,59,88,88
81,57,94,89
81,56,92,92
81,53,88,91
81,53,89,87
81,48,91,70
82,44,96,48
81,43,95,48
81,42,96,18
82,41,98,18
82,41,94,8
81,42,97,8
82,42,99,3
82,45,95,3
82,46,97,0
82,49,98,0
81,49,97,0
81,53,94,0
81,57,99,0
81,58,95,3
81,60,90,56
81,60,91,77
81,60,93,87
81,60,90,93
82,60,91,93
81,60,94,90
81,57,92,92
81,55,91,92
81,54,94,84
81,49,94,80
81,48,95,43
80,45,98,43
81,42,102,43
81,40,98,22
81,40,97,22
80,40,100,13
81,40,98,13
81,44,96,6
81,47,97,6
81,51,99,3
81,53,98,3
81,53,99,3
81,57,103,3
81,58,102,3
81,60,98,0
81,61,97,16
81,61,90,99
81,61,94,101
81,60,93,99
82,60,89,93
81,59,90,90
82,57,94,90
82,56,92,87
82,52,96,88
82,52,95,88
82,46,95,66
83,41,97,51
82,37,99,51
82,33,96,19
82,33,94,19
82,33,96,8
81,32,98,8
81,32,96,3
82,33,99,3
82,35,101,0
82,40,98,0
82,45,99,0
82,49,98,0
82,51,95,0
82,53,98,0
81,53,103,0
81,57,99,0
81,58,98,3
81,58,97,71
81,59,90,65
81,59,90,85
81,59,93,93
81,58,94,93
81,58,91,94
81,56,91,95
80,55,92,91
80,55,93,88
80,50,91,86
81,45,97,72
81,40,99,45
80,37,97,45
80,32,99,16
81,30,99,4
81,29,98,4
82,29,98,0
82,30,99,0
82,34,98,0
82,37,95,-2
82,37,96,-2
82,43,97,-2
82,47,97,-2
82,49,99,0
82,51,102,0
82,55,103,0
82,55,99,0
81,57,99,0
82,59,98,2
81,60,93,26
82,60,90,89
82,60,92,95
82,60,92,96
82,60,91,93
81,58,94,92
81,57,93,94
81,57,89,91
82,51,92,86
81,51,96,66
81,46,97,54
81,42,98,54
81,38,100,20
82,37,99,20
82,35,97,8
81,34,99,8
81,37,96,3
82,41,96,3
81,47,98,0
82,51,98,0
81,54,100,0
82,54,102,0
81,59,96,2
81,61,96,14
81,61,94,42
81,61,90,85
81,61,92,90
82,61,95,98
81,61,94,93
82,60,91,90
82,60,94,91
82,59,94,92
82,57,91,88
82,56,90,86
81,53,90,88
81,49,91,85
81,45,93,67
81,45,98,44
81,40,102,44
81,35,98,16
81,34,97,16
80,32,100,8
81,32,100,8
81,35,99,8
81,40,99,3
82,40,95,3
82,45,92,0
81,48,96,0
82,52,99,0
82,54,98,0
82,54,99,0
82,58,101,0
83,60,95,6
83,61,92,54
83,61,92,95
82,61,88,94
82,60,93,97
82,59,96,94
82,58,93,88
82,56,95,90
81,54,94,89
81,53,89,85
81,49,90,57
81,47,96,48
81,46,97,34
81,44,97,34
81,43,99,16
81,42,100,16
82,41,97,7
82,42,100,7
82,45,99,2
81,47,95,2
82,52,95,0
82,54,96,0
82,56,97,0
81,57,99,0
82,60,99,0
81,60,91,92
81,60,90,83
81,60,93,88
81,60,93,94
81,59,91,97
81,59,93,93
81,57,96,90
82,51,93,89
81,42,92,69
80,33,97,20
82,21,95,8
81,21,99,3
81,24,96,3
81,29,94,0
81,33,98,0
81,35,99,0
82,38,96,0
82,45,99,0
82,49,102,0
82,49,101,0
82,52,102,0
82,53,104,0
83,56,98,0
82,58,99,3
82,59,97,75
82,60,94,66
82,58,92,83
82,57,94,90
83,56,91,90
83,53,91,93
83,48,95,71
83,45,98,71
83,42,97,41
83,35,98,24
83,33,100,24
83,33,98,11
83,26,99,11
83,28,101,5
83,28,97,5
82,31,97,2
83,34,96,2
82,35,97,2
82,36,99,0
82,37,102,0
82,37,103,0
82,39,97,0
82,39,99,0
82,40,100,0
82,42,100,0
82,42,102,0
82,44,103,0
82,44,99,0
82,45,100,0
82,47,101,0
82,47,97,0
82,48,96,0
82,49,99,0
81,50,100,0
82,51,99,0
83,53,101,0
83,54,105,0
83,55,103,0
81,56,99,0
80,57,98,7
79,58,91,48
80,56,88,91
81,56,91,98
82,51,93,98
81,40,93,94
82,33,97,63
82,27,99,48
81,22,99,48
82,20,100,19
83,19,102,19
83,18,96,8
83,17,98,8
83,16,99,8
83,16,97,3
83,21,94,3
83,22,99,0
83,23,100,0
83,24,100,0
83,24,98,0
83,25,101,0
83,26,101,0
83,27,98,0
84,28,100,0
84,29,102,0
84,30,98,0
83,32,100,0
83,34,102,0
83,35,101,0
83,36,102,0
83,37,103,0
83,38,97,0
83,40,98,0
83,40,98,0
83,41,95,0
83,41,98,0
83,43,100,0
83,45,102,0
83,46,99,0
83,47,99,0
83,47,98,0
83,49,97,0
83,51,100,0
82,52,103,0
82,52,103,0
83,54,101,0
82,55,102,0
82,55,102,0
82,55,101,0
82,56,100,0
81,57,100,8
80,57,93,52
82,57,88,71
82,52,92,87
83,46,92,88
82,41,93,66
83,36,99,66
83,30,103,32
83,28,98,32
84,26,99,14
84,26,97,12
83,30,94,12
83,31,93,7
83,32,98,7
83,32,98,7
83,34,97,7
83,34,99,7
83,37,103,3
83,39,99,3
83,40,98,0
83,42,100,0
83,43,101,0
84,44,97,0
83,47,99,0
83,48,101,0
82,50,99,0
82,52,99,0
82,54,102,0
82,56,101,0
83,58,100,0
84,59,101,2
82,60,93,12
