83,65,0,0
83,65,2,2
83,65,16,42
83,65,71,92
82,65,91,100
82,64,84,94
82,64,80,89
82,65,83,88
82,65,93,89
82,65,98,91
82,65,100,99
82,65,102,99
82,65,94,93
81,64,85,88
81,64,87,87
81,64,90,87
81,64,90,92
80,63,91,94
81,64,93,93
81,63,90,90
80,63,89,88
80,63,91,89
80,63,90,91
80,63,88,91
80,62,89,90
78,62,89,87
76,62,89,94
72,62,89,91
67,63,91,90
57,62,90,91
38,63,77,91
29,63,45,94
26,63,18,99
23,62,8,96
24,62,3,97
28,63,0,95
35,63,0,99
42,63,0,100
48,63,0,98
53,64,0,101
58,63,0,100
59,63,41,90
57,63,83,86
55,63,93,91
50,63,97,94
44,63,79,92
39,63,56,97
34,62,41,102
24,64,16,104
25,64,7,104
27,64,7,100
29,64,2,98
30,64,2,94
30,64,2,93
29,64,0,96
29,65,0,99
29,65,0,99
29,64,0,99
30,64,0,100
30,64,0,99
31,64,0,98
31,63,0,100
32,64,0,103
32,63,0,102
33,63,0,100
34,63,0,99
33,64,0,99
35,63,0,99
36,63,0,102
37,63,0,103
39,63,0,100
40,63,0,101
40,62,0,102
37,63,0,97
38,63,0,99
41,63,0,98
43,62,0,97
45,62,0,99
47,62,0,104
49,62,0,104
52,61,0,101
54,61,0,102
55,61,0,102
55,61,2,93
57,61,11,92
55,61,89,94
52,62,99,90
47,63,73,91
43,63,52,97
38,63,38,101
33,63,38,101
29,63,17,104
28,64,17,105
30,64,7,103
33,64,7,100
36,64,2,97
39,64,2,93
40,64,2,95
42,64,0,99
43,64,0,102
44,64,0,101
46,64,0,102
49,64,0,97
52,64,0,96
55,63,0,99
58,63,0,102
61,63,0,99
62,63,21,94
62,63,68,93
61,63,84,91
60,63,92,88
58,64,94,91
55,64,96,94
51,64,90,93
48,64,72,93
46,64,53,98
43,64,38,97
41,64,38,95
39,63,17,100
38,63,7,100
44,63,2,99
53,63,0,99
63,63,0,100
68,64,73,92
70,64,94,91
66,63,91,92
55,62,91,92
45,62,85,89
38,62,45,98
34,62,16,99
35,62,8,97
44,62,3,95
55,62,0,99
66,63,0,101
71,64,7,96
73,64,72,93
73,64,91,94
73,64,98,93
73,64,96,89
73,63,91,92
71,63,89,90
66,64,91,96
59,64,86,95
53,64,91,87
45,64,78,90
42,64,46,99
40,64,18,96
43,65,8,99
46,65,3,97
49,65,3,99
52,65,0,99
58,65,0,94
63,65,2,90
67,65,28,89
68,65,69,91
70,64,98,93
71,64,98,96
70,64,94,94
70,64,91,89
70,64,91,90
69,64,90,93
68,64,86,92
67,64,86,92
66,64,89,97
65,64,91,94
62,64,87,91
61,64,90,92
59,64,92,93
56,64,88,88
53,64,86,88
52,63,88,90
50,64,69,91
50,64,57,93
50,64,57,97
50,64,20,99
52,64,20,96
53,64,8,97
55,64,8,99
58,64,3,96
63,63,7,95
67,63,38,93
70,63,74,90
71,63,95,88
72,63,97,89
72,63,92,91
72,63,92,88
71,63,92,85
72,63,89,89
71,64,86,92
70,64,89,92
69,64,88,95
68,64,88,94
66,64,92,91
65,64,93,91
64,64,89,92
63,64,88,91
61,64,89,90
60,64,89,89
59,64,86,93
58,64,88,92
55,64,92,89
54,64,91,90
54,64,89,94
53,64,86,93
53,64,87,92
52,65,72,91
53,66,50,98
54,65,50,98
54,66,29,93
57,65,29,92
60,65,14,91
63,65,17,89
65,65,70,88
67,65,91,91
68,65,97,91
69,64,93,90
69,65,89,88
68,65,87,94
62,64,98,97
64,64,89,92
65,63,83,92
65,64,94,88
62,64,88,93
59,64,89,88
56,64,88,94
55,64,91,90
54,64,90,88
53,65,88,91
52,64,72,95
52,65,49,97
53,65,34,98
54,65,34,101
55,65,34,101
58,65,5,92
61,64,4,86
64,64,14,86
67,64,75,86
69,65,96,89
71,64,98,93
71,64,99,93
72,64,90,89
71,64,85,88
71,64,85,91
71,64,90,93
71,64,91,95
70,64,92,95
70,64,94,94
69,63,87,87
