82,64,0,0
82,64,0,2
82,64,22,59
82,64,70,98
82,64,83,100
81,64,91,94
81,63,86,87
81,63,83,82
81,64,83,81
81,64,90,87
82,64,95,94
81,64,99,103
81,64,96,98
81,64,89,93
81,63,85,91
81,63,85,89
80,63,90,87
81,63,89,91
81,63,92,90
80,63,91,88
80,62,89,86
80,62,87,90
79,62,90,88
79,62,93,90
80,62,91,94
79,62,92,91
79,62,92,89
79,62,89,90
79,62,88,91
79,62,89,90
79,61,90,89
79,61,88,87
79,61,88,89
79,61,90,88
80,61,92,88
80,62,91,92
80,61,91,90
80,61,92,88
80,61,90,91
80,61,88,94
80,61,89,92
80,61,91,89
80,60,90,91
80,60,91,92
80,60,92,89
80,60,92,89
80,59,89,91
80,59,89,92
80,59,91,91
80,58,91,90
81,58,90,92
81,57,90,89
80,56,91,85
80,55,89,85
80,55,87,89
80,55,87,90
81,52,90,88
81,49,93,83
81,47,95,45
81,46,98,35
81,45,100,12
81,44,98,12
81,44,93,12
81,45,93,4
81,45,95,4
81,46,96,0
81,48,95,0
81,51,99,0
81,54,100,-2
81,55,95,-2
80,58,98,0
80,60,97,2
80,61,93,13
80,62,91,67
80,62,93,93
80,62,93,98
80,61,91,97
80,61,90,97
81,61,93,93
81,61,94,87
81,61,93,89
81,61,92,90
81,60,94,87
81,59,91,86
81,58,91,89
81,52,91,93
81,49,92,82
81,45,93,73
81,42,96,39
81,41,98,39
81,40,95,15
81,40,93,15
82,40,97,15
82,41,97,7
81,42,94,7
81,42,97,2
81,45,99,2
82,50,95,0
82,52,96,0
82,55,99,0
82,55,100,0
82,58,101,0
82,58,98,0
82,61,99,7
82,62,96,40
82,62,90,75
82,62,91,92
82,63,94,93
82,63,93,94
81,62,90,96
82,61,92,92
82,62,95,91
82,60,93,93
82,59,91,88
81,58,92,89
81,58,93,92
80,56,89,89
80,55,90,87
81,53,92,87
81,50,92,85
81,50,91,79
81,46,99,56
81,42,100,40
81,38,98,15
81,38,98,14
81,38,96,14
80,37,95,7
80,38,97,7
80,39,98,3
81,42,95,7
80,43,97,7
80,43,99,3
80,48,97,3
80,51,98,3
80,55,100,3
81,55,101,3
81,56,100,3
81,57,97,3
81,58,97,9
81,58,93,71
81,58,89,90
81,58,94,105
81,58,95,104
80,56,94,99
81,54,91,95
81,54,92,89
81,51,95,69
81,46,97,58
81,40,99,58
80,36,102,20
80,35,97,20
80,33,96,8
80,32,99,8
81,32,99,8
81,33,96,3
80,34,97,3
80,36,99,0
80,39,98,0
80,43,99,0
80,43,102,0
80,47,102,0
80,48,97,0
80,49,99,0
80,50,101,0
80,52,101,0
80,52,98,0
80,54,100,0
80,55,101,0
80,56,101,0
80,57,101,0
80,59,101,3
79,59,94,71
80,58,90,70
80,57,91,83
81,56,93,92
81,56,91,96
81,53,93,92
81,48,97,69
81,48,97,61
81,43,97,45
81,35,99,45
81,32,101,18
81,29,99,18
82,26,99,8
82,27,100,8
82,28,97,3
81,29,95,3
81,31,97,0
81,32,96,0
81,33,98,0
80,35,100,0
80,37,102,0
80,39,99,0
80,41,100,0
81,42,98,0
81,43,98,0
80,45,100,0
80,47,102,0
80,48,99,0
80,49,99,0
80,50,101,0
80,52,101,0
80,54,100,0
80,55,102,0
80,56,102,0
80,57,99,0
80,57,98,15
80,58,94,73
80,58,92,91
81,57,92,93
81,56,93,95
82,55,93,95
81,51,89,89
81,51,92,83
81,45,98,44
82,40,100,34
81,40,98,12
81,35,101,12
81,30,99,0
81,29,98,0
81,26,99,0
81,25,98,-3
81,24,94,-3
81,24,98,-3
81,24,100,0
81,25,99,0
81,26,98,2
82,26,99,2
82,25,99,2
82,25,96,0
82,26,99,0
82,26,104,0
82,28,104,0
82,28,101,0
82,27,102,0
82,27,99,0
82,28,97,0
82,28,99,0
82,29,100,0
82,29,97,0
81,29,99,0
82,29,101,0
82,30,102,0
81,30,98,0
81,31,100,0
82,32,102,0
82,34,99,0
82,35,100,0
82,36,101,0
82,37,99,0
82,39,99,0
82,41,102,0
82,42,102,0
82,42,100,0
83,42,102,0
83,44,99,0
82,47,97,0
81,49,98,0
82,49,98,0
83,49,98,0
82,51,99,0
81,51,99,0
82,52,99,0
82,52,100,0
82,52,103,0
82,52,103,0
81,51,103,0
81,51,101,0
81,51,98,0
80,51,101,0
80,50,104,0
79,50,102,0
77,51,100,0
76,51,99,0
74,51,97,0
72,51,99,0
70,51,102,0
69,52,102,0
67,52,99,0
68,51,99,0
68,52,98,0
69,52,98,0
71,52,99,0
71,51,99,0
71,52,100,0
70,54,99,0
72,53,102,0
74,54,101,0
74,55,98,0
75,55,99,0
75,55,101,0
75,56,102,0
75,56,102,0
75,56,98,2
75,55,94,12
76,55,92,67
77,54,88,92
79,51,95,66
80,46,100,54
81,42,102,54
81,42,102,20
81,36,104,20
82,32,102,8
82,32,100,8
81,32,100,8
81,34,99,3
82,34,98,3
81,35,98,0
81,35,99,0
81,35,101,0
81,35,99,0
81,36,99,0
81,37,99,0
81,37,97,0
81,37,99,0
80,39,103,0
81,39,102,0
81,39,102,0
81,40,104,0
82,40,103,0
81,41,102,0
81,43,102,0
82,43,95,0
82,43,96,0
82,44,98,0
83,45,98,0
83,45,96,0
83,46,99,0
83,47,102,0
83,47,99,0
83,48,98,0
83,49,100,0
83,50,102,0
81,52,99,0
81,52,101,0
81,52,102,0
81,53,98,0
80,54,99,0
80,54,102,0
80,54,103,0
