83,64,0,3
83,64,2,15
82,64,62,78
81,64,87,80
82,64,85,82
82,65,92,95
82,64,96,98
82,64,101,103
82,63,101,103
81,63,97,97
81,62,91,85
81,62,84,80
81,62,83,82
81,63,93,90
80,62,91,89
80,62,91,93
80,63,92,93
80,63,91,88
80,62,88,88
80,63,91,91
81,62,93,91
80,63,88,90
80,64,89,91
81,63,91,90
81,64,90,89
81,64,90,90
81,64,92,92
81,64,91,92
81,64,88,90
81,64,88,92
81,63,90,92
81,63,91,87
80,62,89,88
81,62,90,91
81,62,91,91
80,62,90,90
81,63,88,94
80,63,91,93
80,64,91,89
80,63,88,87
80,62,90,90
80,62,91,91
80,62,91,88
80,61,87,88
80,61,88,90
80,60,90,89
80,60,90,87
80,57,90,88
82,53,92,90
82,50,91,90
82,50,91,67
82,42,96,55
82,42,97,55
82,41,95,20
82,39,97,20
82,39,97,8
82,39,95,8
82,39,93,3
82,39,98,3
82,41,99,3
83,42,97,0
83,46,99,0
82,48,98,0
82,51,95,0
82,52,99,0
82,56,101,0
82,58,98,0
82,58,99,0
82,60,96,9
82,59,93,93
81,59,94,97
81,58,93,103
81,57,88,98
82,54,87,92
82,51,92,84
82,45,97,61
82,40,97,46
81,35,99,38
81,31,102,10
81,27,98,10
81,23,100,8
81,23,96,3
81,24,97,3
81,24,98,0
81,26,96,0
81,27,96,0
81,28,99,2
81,29,98,2
82,30,99,0
82,31,102,0
82,31,103,0
82,33,98,0
82,35,99,0
82,36,101,0
83,38,98,0
82,39,100,0
82,40,102,0
82,41,98,0
82,42,101,0
83,43,105,0
82,45,103,0
82,46,102,0
82,47,103,0
82,48,97,0
82,49,99,0
82,49,101,0
82,51,102,0
82,52,99,0
82,52,102,0
82,52,98,0
81,53,99,0
80,54,101,0
80,55,101,0
80,56,96,0
80,57,98,2
80,57,94,35
80,57,89,90
80,56,91,96
80,53,93,104
81,48,93,102
81,45,95,72
81,40,98,60
82,35,102,60
82,30,100,20
81,25,101,20
82,25,99,8
82,21,99,8
82,20,101,3
82,20,101,3
81,20,97,0
81,20,96,0
81,20,95,0
81,20,96,0
81,20,98,0
81,19,102,0
81,17,99,0
82,15,99,0
82,14,100,0
82,14,101,0
83,15,100,0
81,15,103,0
82,18,103,0
82,21,98,0
81,22,101,0
82,23,99,0
81,24,99,0
82,25,101,0
81,25,99,0
82,30,99,0
82,31,101,0
81,33,98,0
81,36,99,0
81,39,101,0
81,41,99,0
82,44,99,0
82,44,101,0
81,47,101,0
82,50,99,0
82,52,101,0
81,54,102,0
81,55,98,0
81,56,99,0
81,57,100,0
81,58,95,7
81,58,95,50
81,58,92,79
81,57,90,91
82,57,92,95
81,56,94,92
81,53,91,88
81,49,93,69
81,49,98,46
81,44,100,46
81,38,101,46
81,38,101,18
81,34,103,18
81,30,99,8
81,29,98,8
81,29,100,3
81,28,99,3
82,29,98,0
81,33,98,0
81,34,96,0
80,38,99,0
81,39,101,0
81,40,100,0
81,44,100,0
80,46,102,0
80,46,99,0
80,50,100,0
79,50,99,0
80,52,96,0
80,53,99,0
80,53,101,0
80,56,101,0
81,57,99,0
81,58,100,3
81,58,93,59
80,58,93,87
80,58,93,96
80,56,90,95
80,56,91,93
80,50,94,92
80,46,92,66
80,42,97,66
80,37,101,33
80,34,103,14
80,30,97,14
81,26,99,4
81,25,102,4
