83,65,0,0
83,65,3,17
83,65,18,65
83,65,75,95
82,65,89,96
82,65,88,89
82,64,85,84
83,64,87,86
83,64,93,90
83,64,97,95
83,63,101,98
83,64,95,96
83,63,92,91
82,63,88,86
82,62,85,87
83,63,85,88
83,62,92,88
82,63,95,97
82,63,91,94
82,63,90,90
82,62,91,88
82,63,89,89
82,63,87,87
82,63,91,88
82,62,92,91
81,62,91,92
81,62,89,89
81,62,92,90
82,62,89,93
81,63,88,92
81,63,88,88
81,62,91,90
81,62,91,93
81,63,88,89
81,62,90,87
81,62,90,92
82,62,89,91
82,62,90,87
82,62,93,89
82,62,93,92
81,62,89,91
81,62,90,89
81,62,92,89
80,62,88,94
81,62,87,91
81,62,90,88
81,62,92,90
81,63,90,93
81,63,90,89
81,63,93,88
81,63,93,92
81,62,89,92
81,62,88,89
81,62,90,90
81,63,91,91
81,63,87,90
80,64,87,87
81,64,88,90
80,63,87,91
81,64,89,88
80,64,92,90
80,64,92,93
80,64,88,91
79,64,89,90
79,64,94,93
78,64,93,93
77,64,90,91
77,64,91,90
77,64,91,91
75,64,86,89
74,65,87,88
73,65,90,87
71,65,91,90
69,64,87,90
67,64,91,88
64,64,91,90
60,64,89,92
56,64,88,89
51,64,89,88
49,64,78,95
47,64,54,97
46,64,41,99
48,63,5,94
49,63,5,92
51,63,0,96
53,63,0,96
55,63,-3,95
59,64,-3,99
63,64,3,96
66,63,19,90
67,63,72,88
69,63,94,92
70,64,99,92
69,63,96,91
69,64,95,96
68,64,93,94
66,64,89,93
65,64,89,90
62,64,88,91
60,64,87,90
57,64,85,88
53,64,87,90
50,64,87,92
47,64,60,94
44,64,50,98
43,64,34,102
42,64,34,99
40,64,5,97
41,64,5,97
43,64,0,94
44,64,0,93
47,64,-3,96
50,63,-3,96
55,63,-3,92
60,63,-3,96
64,63,2,96
66,63,12,93
67,62,83,94
66,63,93,96
65,63,100,94
63,63,97,93
61,63,97,96
58,63,92,92
54,63,88,91
50,63,87,95
47,63,66,95
46,64,46,96
44,63,46,99
42,64,46,102
41,64,17,99
39,65,17,97
39,64,8,99
41,65,8,99
45,64,3,95
50,64,3,98
54,63,3,99
60,64,3,97
64,64,3,97
66,64,97,94
67,65,74,92
68,65,84,91
68,64,91,93
67,64,92,89
67,64,93,85
65,64,93,87
64,64,91,90
61,64,88,89
59,64,87,91
55,63,88,96
51,64,88,96
48,64,64,96
47,64,52,98
46,64,52,101
45,63,19,95
45,64,19,96
46,64,8,99
46,64,7,96
48,64,7,95
51,63,2,100
56,64,2,99
62,64,2,97
68,64,6,97
71,64,16,93
73,64,87,91
74,64,96,94
75,64,98,96
75,64,98,92
75,64,92,90
74,64,90,93
73,64,88,91
71,64,85,90
68,65,87,94
66,65,90,93
64,65,91,91
61,65,89,93
57,65,89,91
54,65,90,88
51,66,89,90
47,65,69,97
46,65,43,99
46,65,43,97
45,65,43,98
46,65,16,98
46,66,16,93
46,66,7,92
47,66,7,97
50,65,2,97
54,65,2,93
60,65,0,97
64,65,7,94
68,65,36,93
70,64,84,93
71,65,93,98
72,65,97,95
72,65,98,92
71,65,94,94
70,65,90,91
69,64,91,87
67,64,88,91
64,64,85,94
60,64,87,91
56,64,90,91
53,64,91,94
50,64,88,93
46,65,70,94
44,65,43,98
43,65,43,98
42,65,28,95
42,65,28,97
43,65,13,99
45,65,13,99
50,65,6,99
53,65,6,99
59,65,2,96
65,65,2,94
67,65,6,92
69,65,66,90
71,65,93,90
73,65,100,94
73,65,102,94
73,65,94,91
73,65,92,90
71,64,90,93
71,64,85,93
70,63,86,95
68,64,89,95
65,64,89,91
62,64,86,88
60,65,90,90
56,65,91,89
53,64,90,88
49,64,87,90
46,64,70,95
45,64,44,98
45,65,44,99
45,65,16,100
46,65,16,98
47,64,16,93
49,64,7,96
53,64,7,97
57,64,2,95
61,63,7,95
64,63,30,93
66,64,67,88
68,64,95,87
70,64,99,93
71,65,97,95
71,64,93,93
71,64,93,93
71,64,92,94
70,64,89,92
69,64,87,90
68,64,88,93
68,64,87,92
67,64,87,91
65,64,91,94
64,64,90,91
63,64,86,89
60,64,87,88
59,64,88,91
58,64,89,91
56,64,87,89
55,63,91,90
53,63,91,92
53,63,90,91
51,64,63,93
52,64,52,96
51,64,52,102
52,64,19,97
54,64,19,98
56,64,8,97
59,64,7,90
60,64,36,86
62,63,76,87
63,64,93,88
63,63,96,86
63,63,99,89
64,63,95,90
62,63,91,88
62,63,92,90
61,62,90,93
60,62,86,92
59,62,84,93
58,62,87,96
58,62,90,96
