83,65,0,0
83,65,3,2
82,65,42,56
82,64,84,82
82,64,94,81
82,64,94,82
82,64,93,89
82,64,95,97
82,64,95,98
82,64,91,102
82,64,89,104
81,64,91,96
81,64,90,93
82,63,89,91
82,62,90,88
82,62,90,89
82,62,86,91
81,62,87,90
81,62,89,88
81,62,91,88
81,62,88,92
81,61,90,92
81,61,92,90
81,61,90,93
82,61,87,94
82,60,91,92
81,61,90,93
82,59,87,92
81,59,88,89
82,58,90,89
82,58,89,92
82,57,89,91
82,56,92,89
82,56,92,91
82,55,90,92
82,54,90,88
82,52,95,72
82,51,95,41
81,51,94,41
81,52,96,16
81,52,94,16
81,53,94,7
82,55,97,7
82,56,98,3
82,57,94,8
82,59,89,42
81,60,91,80
81,60,89,90
82,60,87,93
82,61,96,95
81,60,93,93
81,60,89,88
81,60,91,90
81,59,93,93
81,59,92,88
80,56,94,88
80,53,95,91
81,52,92,87
81,49,94,80
81,48,99,43
81,45,99,33
81,42,96,33
81,40,98,11
82,40,99,11
82,39,96,4
82,39,97,4
81,39,97,0
81,44,95,0
82,49,96,-2
82,50,98,-2
82,50,99,0
82,53,98,0
82,55,99,0
81,57,103,0
82,59,95,6
82,59,93,63
81,60,93,94
81,59,91,96
81,58,94,97
81,57,96,95
81,55,90,90
81,44,95,88
81,44,95,66
82,39,97,41
82,34,99,41
81,28,101,16
81,26,97,5
81,24,99,5
81,23,100,5
81,23,96,0
81,23,97,0
80,23,97,0
81,23,96,0
80,26,97,0
80,28,99,2
80,29,101,2
80,31,102,2
80,33,104,2
81,33,99,0
80,37,99,0
80,39,102,0
80,40,103,0
80,42,101,0
80,43,101,0
80,45,101,0
80,46,97,0
80,47,98,0
81,49,102,0
81,51,102,0
82,52,100,0
81,53,102,0
81,54,99,0
81,55,99,0
82,56,100,0
81,56,99,0
81,57,96,3
81,58,96,64
81,57,95,85
81,57,91,97
81,57,89,96
81,55,91,93
81,54,90,90
81,50,90,81
81,50,95,56
81,44,100,42
82,41,99,42
81,37,99,5
81,36,100,5
81,34,99,0
81,33,96,0
80,32,99,0
80,32,100,-3
80,33,98,-3
80,34,98,-3
80,37,102,-3
80,39,98,0
81,41,99,0
81,44,101,0
81,44,101,0
81,47,101,0
81,49,103,0
81,50,103,0
81,53,97,0
81,53,99,0
81,55,102,0
81,56,102,0
81,57,98,3
81,58,95,19
81,58,91,70
81,58,89,91
80,58,92,95
80,57,94,96
80,56,90,91
80,55,89,91
81,52,94,90
81,48,96,65
81,44,97,51
80,39,102,51
81,38,104,19
80,34,102,19
80,32,97,8
81,32,96,8
81,30,96,3
81,29,96,3
81,28,99,3
81,29,101,0
81,30,97,0
81,31,97,0
81,31,98,0
81,32,99,0
81,31,100,0
81,31,102,0
81,31,103,0
81,31,98,0
81,31,100,0
82,31,103,0
81,31,99,0
80,32,99,0
80,33,101,0
79,34,98,0
77,34,98,0
76,35,101,0
75,36,103,0
74,37,100,0
72,38,101,0
72,39,101,0
71,39,97,0
70,41,99,0
69,43,101,0
68,44,98,0
68,44,100,0
69,47,104,0
71,48,104,0
72,49,101,0
74,50,101,0
76,51,97,0
76,53,97,0
76,54,99,0
76,56,100,0
76,56,100,0
75,58,99,3
75,59,96,54
76,59,93,72
76,59,94,94
76,58,92,94
78,58,88,91
79,57,90,90
80,54,92,86
80,52,90,86
80,46,94,70
80,46,99,58
80,38,104,58
80,38,104,20
80,36,98,20
80,35,96,8
81,36,96,8
81,37,98,3
81,37,99,3
81,38,101,3
80,39,97,0
80,44,99,0
80,44,99,0
80,50,97,0
81,52,100,0
81,55,104,0
81,56,103,0
81,58,98,2
81,60,96,36
81,61,92,76
81,60,89,92
81,61,93,97
81,60,93,95
81,60,89,91
80,57,89,90
80,57,94,90
81,53,93,85
81,50,96,55
81,46,101,39
81,42,99,28
81,42,96,12
82,42,97,12
82,41,96,4
82,42,95,4
83,43,98,0
82,46,101,0
81,47,98,-2
82,50,99,-2
82,53,98,0
82,55,96,0
81,56,99,0
81,58,101,3
81,59,97,16
81,59,89,81
80,60,90,90
80,61,92,94
80,61,92,94
80,61,92,91
80,61,94,88
80,61,93,85
80,61,94,87
81,59,94,89
81,58,94,89
80,55,95,93
80,52,92,89
80,52,94,73
80,49,93,40
80,47,97,40
81,46,96,15
81,46,93,15
81,47,95,15
81,48,97,7
81,49,97,7
81,51,96,2
81,53,99,2
81,55,99,0
82,55,97,0
81,60,96,0
82,62,99,0
82,63,98,7
81,63,94,45
81,63,93,85
82,64,90,92
82,64,86,92
82,63,90,93
82,63,94,91
82,63,92,89
82,63,93,90
81,63,95,88
81,63,91,86
81,63,90,90
81,63,94,90
81,63,90,87
80,62,87,90
80,62,91,92
81,61,90,88
81,61,87,86
81,62,85,82
81,61,86,82
81,58,87,85
81,57,89,89
81,57,92,95
81,52,93,96
82,52,96,80
83,48,96,56
82,46,97,56
82,45,96,18
82,44,96,18
82,44,93,8
81,43,95,8
82,43,95,3
82,44,93,3
82,46,96,3
82,48,99,0
83,51,97,0
82,55,97,0
82,57,99,0
82,59,96,3
82,60,94,17
82,61,95,84
82,61,93,98
82,61,91,97
82,60,92,93
83,58,97,94
83,57,95,92
83,57,92,87
83,55,94,87
83,52,94,87
83,47,93,81
82,42,96,45
83,41,98,33
83,38,97,33
83,38,96,14
83,33,98,14
83,30,101,14
84,28,97,7
83,28,98,7
83,28,98,2
83,29,94,2
84,30,94,0
84,33,96,0
84,37,97,0
83,40,99,0
83,42,104,0
83,43,99,0
83,46,99,0
84,49,98,0
84,51,99,0
84,54,99,0
83,56,103,0
82,59,103,3
83,60,95,34
82,61,97,83
82,61,99,99
82,61,97,99
82,60,97,97
82,59,98,96
82,57,93,96
82,56,88,90
82,51,87,87
81,46,90,86
82,41,94,51
81,32,98,37
82,32,101,13
81,29,96,13
82,28,93,13
81,23,96,4
82,20,98,4
